2023-11-14,deposit,9715,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-15,bill,4652.77,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-15,deposit,4637,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-16,purchase,3811,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-16,deposit,6737,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-17,deposit,5127,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-18,purchase,3174,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-18,deposit,10172,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-19,deposit,6052,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-20,bill,1340.94,Luz,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-20,deposit,3897,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-21,purchase,7051,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-21,deposit,6071,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-22,deposit,5128,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-23,purchase,5255,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-23,deposit,10340,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-24,deposit,9341,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-25,deposit,13726,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-26,purchase,4071,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-26,deposit,6922,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-27,deposit,4902,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-28,purchase,3494,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-28,deposit,6848,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-29,deposit,6127,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-30,bill,4320.52,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-11-30,deposit,6730,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-01,bill,5955.96,Renta,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-01,purchase,7718,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-01,deposit,10158,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-02,deposit,7542,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-03,deposit,4864,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-04,deposit,6092,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-05,deposit,3940,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-06,purchase,4511,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-06,deposit,7218,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-07,deposit,5383,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-08,purchase,6889,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-08,deposit,7320,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-09,deposit,13921,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-10,purchase,4583,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-10,deposit,4140,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-11,deposit,5607,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-12,deposit,9894,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-13,purchase,4575,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-13,deposit,6660,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-14,deposit,7426,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-15,bill,4990.17,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-15,purchase,3351,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-15,deposit,10041,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-16,deposit,5972,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-17,purchase,3317,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-17,deposit,2780,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-18,deposit,6721,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-19,purchase,5454,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-19,deposit,7633,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-20,bill,1459.07,Luz,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-20,deposit,4879,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-21,deposit,9261,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-22,deposit,13268,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-23,deposit,9657,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-24,purchase,6314,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-24,deposit,5604,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-25,deposit,1455,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-26,deposit,5079,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-27,deposit,6731,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-28,purchase,3372,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-28,deposit,4370,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-29,deposit,13464,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-30,deposit,6046,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-31,bill,4636.22,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-31,purchase,5224,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2023-12-31,deposit,7063,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-01,bill,6069.8,Renta,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-01,deposit,1059,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-02,purchase,6535,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-02,deposit,7985,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-03,deposit,9222,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-04,purchase,4997,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-04,deposit,8593,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-05,deposit,7719,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-06,purchase,4808,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-06,deposit,12850,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-07,deposit,7157,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-08,deposit,7433,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-09,deposit,6422,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-10,deposit,4252,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-11,deposit,11155,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-12,deposit,9964,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-13,deposit,12680,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-14,deposit,7852,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-15,bill,4734.96,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-15,purchase,5693,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-15,deposit,7542,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-16,deposit,5712,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-17,purchase,5855,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-17,deposit,4382,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-18,deposit,9655,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-19,deposit,10001,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-20,bill,1422.07,Luz,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-20,purchase,3541,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-20,deposit,10449,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-21,deposit,3678,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-22,deposit,5416,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-23,deposit,7196,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-24,deposit,9336,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-25,deposit,5216,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-26,purchase,6313,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-26,deposit,8733,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-27,deposit,6083,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-28,deposit,8057,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-29,deposit,3419,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-30,deposit,8435,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-31,bill,6339.26,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-31,purchase,6112,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-01-31,deposit,5345,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-01,bill,5997.55,Renta,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-01,deposit,6807,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-02,purchase,7076,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-02,deposit,12975,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-03,deposit,13521,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-04,purchase,7598,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-04,deposit,5326,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-05,deposit,7484,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-06,deposit,3475,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-07,purchase,7653,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-07,deposit,3365,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-08,deposit,11156,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-09,purchase,5510,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-09,deposit,5895,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-10,deposit,12227,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-11,purchase,3342,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-11,deposit,5396,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-12,deposit,3761,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-13,deposit,8301,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-14,deposit,7119,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-15,bill,4077.15,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-15,purchase,3736,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-15,deposit,10561,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-16,deposit,6551,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-17,deposit,7273,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-18,purchase,7460,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-18,deposit,5454,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-19,deposit,3069,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-20,bill,898.56,Luz,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-20,deposit,9760,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-21,deposit,5709,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-22,purchase,6397,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-22,deposit,11069,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-23,deposit,10627,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-24,purchase,6192,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-24,deposit,10894,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-25,deposit,5493,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-26,purchase,7258,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-26,deposit,5953,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-27,deposit,8694,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-28,purchase,6384,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-28,deposit,10233,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-29,bill,6754.7,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-02-29,deposit,7809,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-01,bill,5916.5,Renta,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-01,deposit,4626,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-02,purchase,4042,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-02,deposit,9439,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-03,deposit,2919,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-04,purchase,7687,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-04,deposit,6392,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-05,deposit,7318,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-06,deposit,6117,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-07,purchase,6770,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-07,deposit,10423,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-08,deposit,5091,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-09,purchase,7787,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-09,deposit,13383,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-10,deposit,4928,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-11,purchase,7758,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-11,deposit,3942,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-12,deposit,8818,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-13,deposit,4923,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-14,purchase,4503,Reposición de inventario,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-14,deposit,6284,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-15,bill,6754.1,Nómina quincenal,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
2024-03-15,deposit,8727,Ventas del día,7c1cc3fa-ec46-4016-8694-7ea09e5e16db
